N_ratio,P_ratio,K_ratio,Soil_pH,Temperature_C,Humidity_pct,Rainfall_mm,Yield_ton_per_ha
14.28,20.4,32.72,6.0,17.5,63.4,303.4,45.17
27.31,7.73,32.76,7.14,27.8,50.8,559.2,53.76
52.68,66.62,37.1,7.11,28.4,81.7,595.5,94.13
37.16,47.48,17.76,7.39,28.3,74.6,720.6,81.65
41.67,13.34,45.99,7.5,25.8,64.4,726.4,75.24
33.48,74.89,61.83,7.45,29.9,83.3,1202.8,121.11
84.96,12.35,22.89,6.32,15.7,35.6,383.8,76.14
75.31,13.62,15.86,6.0,34.2,53.7,405.1,64.8
80.06,56.08,42.46,7.02,19.4,78.6,1014.6,124.38
67.61,40.87,14.21,6.1,17.4,53.2,943.3,91.17
25.21,17.83,27.06,7.11,33.8,85.6,400.2,54.78
68.08,64.37,88.25,6.57,31.6,39.2,1307.9,148.64
64.52,87.33,44.55,7.09,30.3,50.2,627.8,124.09
53.35,39.36,10.29,6.05,17.1,55.5,677.1,66.35
112.81,45.61,37.18,6.52,31.2,71.2,746.6,127.79
122.22,98.47,68.21,6.63,27.2,41.7,619.5,168.03
123.37,16.4,149.33,7.39,29.6,30.6,924.7,168.84
112.63,31.65,38.72,6.03,34.6,88.6,705.2,119.51
38.05,24.7,11.75,7.37,18.9,83.9,537.3,60.64
97.06,45.08,22.36,7.11,25.1,48.0,1375.8,126.32
25.05,16.32,15.32,6.96,30.1,59.0,600.9,45.89
77.14,43.54,33.12,7.07,23.7,59.3,1108.0,112.73
123.25,102.2,51.95,6.71,16.1,82.2,651.4,150.13
45.66,21.79,99.45,5.99,17.2,65.8,765.8,111.44
80.01,9.14,98.45,5.88,27.0,79.6,506.7,118.16
42.42,18.32,28.76,7.23,20.7,84.7,1178.0,81.88
26.05,7.92,19.93,6.95,17.8,64.0,1158.4,63.97
152.35,24.54,121.41,5.93,21.8,47.1,228.9,165.94
41.08,57.78,35.74,6.73,19.0,59.9,278.3,87.14
58.31,14.31,47.17,6.4,15.5,81.1,1399.1,108.63
85.5,65.97,41.33,5.82,18.0,65.0,1355.5,135.59
47.28,97.66,91.36,6.56,32.7,83.7,857.9,156.61
59.01,35.75,18.15,6.06,15.2,83.7,841.4,87.82
48.42,60.28,72.3,5.69,30.5,52.4,1256.2,135.47
48.26,31.86,53.08,6.43,30.1,56.9,380.0,85.57
43.26,52.06,74.88,6.68,26.3,70.7,1049.8,127.19
25.63,36.33,28.33,5.59,19.2,36.7,818.8,64.25
97.91,59.6,19.99,6.3,32.6,57.9,1166.3,129.5
15.55,22.59,23.66,6.02,24.5,39.0,239.1,37.28
110.47,97.26,52.27,5.56,18.5,80.9,970.5,164.87
101.75,53.79,51.36,5.75,23.6,86.6,923.7,131.8
92.66,61.59,131.15,5.78,18.9,38.5,1293.1,200.7
112.23,11.64,76.03,5.87,22.5,70.0,1079.9,140.61
35.37,24.73,35.4,7.11,24.9,68.2,1344.2,87.23
102.78,18.02,50.2,6.38,22.2,75.6,1353.5,135.34
76.47,21.95,117.78,5.79,28.1,71.7,730.6,133.59
39.26,49.68,54.66,5.7,33.7,43.0,378.7,90.36
79.54,38.46,70.2,6.1,22.0,47.5,1019.4,128.37
51.98,30.7,8.01,7.1,22.1,39.9,1335.9,80.71
116.64,105.99,21.67,6.23,29.8,85.3,297.4,134.01
56.59,170.07,50.75,5.82,25.6,61.3,925.3,165.94
51.2,13.33,64.17,6.31,23.6,88.6,349.5,67.49
108.25,69.95,70.1,6.61,31.3,57.0,235.1,134.81
18.57,20.29,34.14,5.56,32.8,63.2,1083.5,74.26
84.06,9.1,18.54,6.76,26.8,77.4,1086.4,86.45
30.55,32.77,102.18,6.29,18.7,77.8,980.9,121.31
83.98,29.71,32.91,5.52,24.3,43.9,1317.0,119.53
61.4,103.41,40.09,6.85,25.1,47.3,305.1,117.14
112.04,61.08,17.58,6.92,23.6,35.9,336.8,112.75
23.84,33.88,14.09,6.76,20.2,78.3,1323.9,82.39
15.46,40.87,26.58,6.18,24.4,77.6,854.3,73.3
19.26,5.87,37.78,6.56,23.9,34.9,555.0,60.6
230.85,14.77,42.58,6.27,19.2,45.4,1159.6,172.25
58.11,69.22,83.98,6.9,33.1,57.0,1362.7,155.81
90.25,108.41,65.24,6.67,32.7,62.5,1096.5,169.52
59.15,93.79,32.36,5.66,30.2,61.4,1229.5,142.58
64.73,14.27,19.49,6.79,23.0,89.0,567.2,72.71
64.14,58.18,84.38,6.87,22.4,75.8,575.4,124.52
63.04,69.68,43.58,6.24,29.3,36.8,1323.4,140.92
105.63,31.48,14.9,7.25,27.2,47.6,999.3,110.5
62.04,36.78,44.17,7.19,27.0,50.7,504.4,94.13
118.64,54.72,39.13,5.85,17.5,48.9,881.4,133.04
106.28,34.9,63.22,7.31,27.4,77.2,1091.6,141.09
67.7,5.94,14.25,6.38,33.0,51.6,484.1,75.4
125.92,56.88,71.31,6.95,16.7,59.5,1051.4,166.23
65.68,118.11,25.21,7.13,21.8,62.0,254.8,118.64
95.13,50.73,38.14,6.51,25.2,46.2,594.8,108.02
92.81,120.68,23.71,6.3,28.7,49.4,1076.2,168.41
40.43,18.9,29.07,7.33,16.8,76.8,394.2,53.28
107.13,113.84,58.92,5.96,32.5,82.0,488.9,161.47
26.07,37.0,54.53,6.01,15.8,32.2,1342.8,104.55
27.92,54.61,33.17,6.22,32.2,66.3,1076.6,99.74
115.56,57.15,80.99,7.22,15.6,68.0,848.6,151.9
75.18,18.04,40.28,7.38,18.1,74.2,474.2,87.95
71.0,92.39,94.31,5.94,31.0,71.6,643.8,148.23
63.6,28.39,40.01,7.23,32.2,82.6,946.6,109.13
46.23,92.62,48.85,6.02,34.6,34.7,401.9,106.41
70.72,19.36,17.62,7.44,17.3,53.3,826.3,79.51
78.7,72.25,81.95,6.69,25.5,76.9,731.7,146.36
47.26,25.52,18.92,5.51,16.5,80.8,819.7,72.89
100.94,126.65,47.3,5.57,18.1,45.9,337.2,158.77
69.56,36.49,36.84,5.79,18.5,65.1,338.4,91.6
86.34,54.98,26.59,5.88,16.3,40.8,1453.3,133.28
34.88,11.68,9.44,7.04,32.9,81.1,1473.2,75.18
123.49,140.77,29.63,5.95,17.5,73.8,754.0,172.44
97.21,71.68,84.41,7.44,27.6,43.3,1225.7,161.64
96.32,14.41,51.07,6.77,27.5,67.4,1052.5,113.77
59.04,126.15,94.91,6.89,19.0,60.6,352.0,153.19
107.03,54.09,121.68,5.94,35.0,45.5,585.7,170.37
51.35,48.46,83.48,7.29,21.9,83.6,607.7,116.38
43.01,11.28,54.21,6.84,33.1,38.9,974.5,88.76
76.63,75.92,19.25,7.23,34.0,58.0,954.0,117.53
57.24,19.59,54.37,7.41,34.0,65.0,1400.6,118.24
23.56,46.52,91.92,5.75,30.1,79.4,1227.0,120.94
162.37,64.21,51.23,5.69,20.1,39.0,1313.9,185.74
73.16,20.84,26.5,7.11,17.4,66.6,1358.6,107.08
145.61,65.31,48.78,7.23,26.4,30.4,1241.7,177.72
131.31,68.11,84.38,6.67,22.2,79.4,632.7,161.04
97.62,72.93,80.75,6.23,31.6,44.1,479.5,144.14
101.26,28.41,52.13,6.81,29.9,73.3,943.3,125.17
119.56,21.79,49.65,6.11,20.5,66.1,1096.4,130.95
115.47,30.51,108.91,5.98,15.3,33.0,702.5,148.22
22.32,13.97,24.82,6.48,19.7,41.0,1302.8,70.16
77.22,93.37,63.4,5.93,26.3,46.1,1448.7,159.32
68.04,65.62,48.54,6.47,16.6,83.2,940.2,118.76
82.82,13.09,53.39,7.41,28.2,58.8,793.6,107.59
172.91,41.22,27.57,7.18,28.4,84.8,1295.8,169.86
53.61,32.33,30.66,7.38,18.4,32.8,231.6,70.4
60.43,56.7,156.77,7.11,26.9,30.4,367.7,152.13
113.99,67.87,40.24,6.21,27.1,86.9,1299.4,154.92
99.31,45.29,57.9,7.12,24.6,73.4,1151.6,147.77
113.15,30.0,37.66,7.35,34.1,77.0,741.0,123.72
13.91,46.39,42.9,7.39,17.2,84.9,1355.5,82.64
91.44,56.34,56.43,6.87,23.1,89.1,656.9,122.17
62.61,123.4,45.19,5.92,32.7,35.9,1024.0,150.26
7.28,29.47,16.15,5.58,22.7,39.5,1024.6,69.38
76.45,31.46,33.69,5.79,23.5,41.3,439.6,91.85
111.13,23.24,123.72,7.43,28.4,79.1,570.3,144.64
115.48,42.01,50.61,6.42,28.3,51.3,1390.8,154.91
169.4,18.7,15.7,7.21,15.5,65.6,438.4,132.51
31.84,30.02,45.34,6.43,24.1,81.3,425.6,75.31
142.2,28.36,37.44,6.82,21.7,71.0,823.5,128.7
120.01,64.27,62.22,5.55,27.6,33.9,319.9,145.88
82.17,43.78,24.45,6.0,26.1,56.7,1363.0,122.98
42.65,36.61,16.24,6.37,28.0,34.1,330.2,59.89
32.08,25.64,11.58,6.76,28.1,58.7,1001.5,70.56
60.43,47.73,68.24,5.84,20.1,43.2,641.7,110.26
83.76,90.49,46.76,7.03,19.9,30.1,1245.6,148.34
43.83,23.4,23.46,6.23,22.4,78.8,966.8,72.75
68.6,48.8,38.0,7.13,19.8,88.2,704.8,99.8
28.42,70.54,93.24,5.7,28.7,87.8,1479.0,145.96
50.03,21.16,17.81,6.86,27.1,48.0,286.1,62.48
41.1,58.24,18.16,6.09,19.3,79.7,951.1,84.76
76.43,30.26,95.41,7.09,32.7,70.7,1486.4,145.28
119.06,76.27,35.97,6.3,24.2,78.0,1098.2,153.96
81.12,69.03,58.85,6.83,17.5,80.8,1161.7,141.21
91.31,78.4,58.69,7.37,19.3,88.8,241.7,123.34
107.08,45.93,42.38,5.54,25.8,39.1,227.8,105.1
141.03,19.59,98.38,5.52,21.8,76.2,246.9,136.91
165.51,17.48,73.71,7.04,32.0,74.0,1489.2,173.81
82.02,62.89,104.19,6.79,24.9,47.3,1473.4,164.77
75.48,81.88,36.53,6.09,33.3,53.6,634.9,124.34
152.64,57.42,88.44,6.49,17.0,40.6,578.3,172.47
31.97,9.79,18.04,5.58,28.4,84.8,389.7,55.59
47.42,26.07,25.42,5.88,32.7,82.8,627.9,77.78
168.14,70.95,13.11,6.35,20.9,66.8,681.2,150.54
132.86,15.83,107.91,7.17,17.7,60.7,1172.8,169.39
39.11,101.6,113.99,6.46,24.1,44.0,1326.2,170.09
111.02,44.0,113.19,6.67,34.2,77.4,1170.8,171.8
80.89,16.99,57.82,7.25,27.7,30.5,1040.4,117.84
124.28,63.62,95.11,6.12,27.9,57.8,1195.7,184.52
19.21,37.39,45.7,6.9,28.4,81.6,1160.0,85.25
102.49,144.34,37.36,7.22,15.8,67.1,818.5,169.63
76.01,36.71,76.48,5.91,23.9,68.1,636.6,114.32
66.79,13.22,10.99,6.21,16.6,34.2,567.6,70.45
108.97,51.83,73.19,7.46,21.3,47.2,1083.2,151.62
83.7,29.53,10.77,7.47,31.4,70.4,1447.1,120.23
55.33,24.45,25.32,5.95,28.1,33.0,955.4,92.73
69.56,12.92,10.51,5.63,34.9,49.9,1386.3,89.61
25.7,10.54,21.16,6.04,18.4,51.2,218.5,35.6
106.03,69.41,65.76,6.3,22.9,59.9,1232.8,165.52
88.05,35.52,48.03,6.38,31.2,51.7,1309.7,131.61
224.92,47.44,22.34,6.74,19.3,57.2,1020.3,180.42
79.83,18.83,61.13,7.3,18.1,62.8,1414.3,126.23
120.64,75.35,64.82,6.16,23.6,37.7,966.9,163.5
139.32,80.94,71.73,7.2,22.7,40.8,512.7,170.96
18.04,16.71,20.85,5.69,34.6,80.0,480.4,47.71
35.73,12.55,28.02,5.58,24.1,57.6,922.6,72.99
62.06,36.33,38.6,6.51,32.2,51.3,1378.4,118.61
96.07,81.29,90.14,5.62,32.8,56.0,294.1,155.35
128.73,69.3,61.46,6.28,18.2,40.5,985.7,162.61
32.59,12.8,96.31,7.29,29.3,44.4,1200.7,113.52
16.75,26.17,57.08,5.98,20.6,60.9,350.0,66.49
139.33,66.4,44.87,6.91,16.9,51.5,351.8,135.99
80.39,78.82,39.99,6.1,32.5,58.5,676.0,125.59
27.53,21.54,8.83,5.59,20.8,39.0,556.0,45.25
71.63,113.03,66.44,6.61,21.9,39.4,457.8,147.1
75.28,186.18,27.74,7.17,21.5,53.0,458.3,170.48
15.96,32.76,11.78,6.32,19.0,52.7,369.9,35.6
72.71,14.87,33.92,6.73,23.7,83.0,994.1,100.3
121.75,84.77,48.38,7.3,23.6,32.0,1094.6,164.79
62.3,90.12,43.79,7.08,23.2,89.6,1113.8,142.47
130.24,69.08,97.98,5.89,33.3,87.4,892.1,183.37
127.11,107.98,43.8,6.97,21.8,62.5,1438.8,191.83
57.31,24.16,13.13,6.5,15.6,73.1,1344.7,90.24
171.76,29.76,16.98,6.99,18.6,86.1,1444.9,156.56
59.13,66.3,87.88,6.49,29.4,45.1,705.4,138.51
26.9,15.97,34.82,5.76,26.8,48.9,1341.1,96.71
24.55,29.08,18.77,6.64,34.0,36.7,1191.7,76.11
135.56,45.81,11.03,6.48,28.9,63.8,642.0,121.82
79.57,45.97,25.16,6.54,18.9,39.6,338.6,85.67
93.2,31.92,61.28,7.26,17.4,85.9,1087.4,128.11
68.45,31.42,9.82,7.29,25.4,55.9,377.4,68.69
80.67,26.96,81.57,6.41,28.3,85.2,581.9,112.73
76.34,47.08,22.38,6.41,18.3,42.3,850.5,104.61
151.04,70.52,50.34,6.53,27.0,71.6,1083.8,174.88
55.12,45.42,25.96,6.54,32.3,68.9,1404.1,107.36
89.57,72.39,105.74,7.4,29.6,54.0,971.2,163.08
53.14,76.23,18.14,6.8,28.3,83.9,1072.8,115.93
118.25,59.58,16.67,6.05,30.8,56.1,603.0,119.03
85.66,21.62,14.32,6.56,17.1,41.9,1093.5,108.24
44.41,137.55,70.34,6.75,19.1,88.6,769.1,152.62
136.85,36.74,87.31,6.78,15.8,56.5,1314.0,173.25
55.92,139.08,57.3,6.67,17.9,42.5,710.2,149.9
90.25,72.22,47.53,5.86,33.3,51.8,808.8,128.87
79.26,12.94,34.0,5.57,19.4,66.8,762.4,82.79
101.41,33.38,74.31,6.18,28.2,60.7,1254.5,154.76
153.03,94.18,42.7,6.36,28.8,68.1,1439.8,200.59
67.6,78.29,66.21,5.62,27.9,69.7,625.5,125.47
49.36,196.37,43.38,7.13,26.1,37.4,817.5,176.79
49.63,29.34,47.13,6.19,24.7,48.9,1117.7,108.18
132.27,90.09,39.14,7.33,23.4,74.9,1364.0,169.72
129.48,54.89,45.24,5.81,33.3,69.0,841.8,146.66
97.54,41.02,116.24,5.61,15.2,35.3,341.6,138.06
64.87,61.78,101.04,6.46,16.1,48.9,679.3,138.27
64.97,59.14,45.99,5.88,24.9,85.9,915.5,123.66
101.28,69.57,50.75,7.37,21.6,81.7,742.8,139.39
173.71,18.97,90.32,5.52,23.2,70.2,442.5,162.36
86.92,21.04,46.44,6.33,35.0,34.4,248.1,80.55
221.56,33.43,32.9,7.35,30.5,66.4,1093.6,186.36
23.24,18.13,20.93,6.27,32.5,30.7,1490.6,82.19
30.91,8.94,13.65,5.69,22.4,69.7,1395.0,83.88
37.13,49.28,87.08,6.11,19.8,73.9,1088.3,126.36
79.88,131.96,50.25,6.5,30.4,59.8,1294.0,174.32
33.38,25.54,53.08,5.87,31.2,30.2,532.4,87.65
78.56,18.51,126.33,6.43,26.0,70.0,1009.2,146.82
110.52,36.71,39.48,7.17,32.9,79.2,278.8,109.67
69.03,35.11,18.55,7.25,34.3,65.2,1119.3,94.87
49.01,5.71,66.68,5.6,24.4,72.6,1460.8,106.25
28.76,19.27,20.27,5.82,19.5,35.4,1319.0,74.03
107.81,28.08,48.22,6.05,25.3,72.9,894.8,123.04
33.74,44.3,84.46,6.69,34.8,66.9,1225.4,118.88
31.61,62.15,28.64,6.22,20.9,49.9,1427.1,99.59
148.0,35.75,108.85,7.19,27.4,71.1,480.8,166.74
158.2,44.08,52.32,6.93,28.9,68.7,1231.2,162.68
110.55,51.12,19.53,5.7,19.3,66.0,550.8,114.62
106.94,40.13,33.33,6.75,26.8,41.0,1340.0,145.61
55.78,27.94,14.68,5.73,21.3,47.8,327.9,64.43
100.6,27.88,83.82,6.01,32.1,89.5,431.7,126.84
167.15,38.62,82.63,5.86,29.3,56.0,1136.8,173.06
158.05,49.16,67.38,5.85,31.5,33.6,427.2,159.54
21.82,35.44,13.94,6.73,19.0,83.9,405.5,51.19
23.62,25.25,14.43,6.63,15.7,40.4,922.1,64.85
184.22,36.04,70.04,5.85,32.0,54.2,1285.5,184.26
31.77,40.89,27.34,7.48,22.7,46.7,549.0,69.67
89.83,60.33,37.43,6.34,18.6,87.8,1293.5,142.48
29.68,25.57,13.45,5.69,16.8,52.7,1250.3,71.41
60.36,126.71,73.73,5.74,25.3,72.5,952.8,162.42
52.17,13.38,13.95,6.67,18.0,65.9,1040.5,79.08
158.34,23.42,29.13,7.46,26.3,32.6,252.6,121.77
16.41,23.48,24.31,6.64,29.5,53.1,677.3,63.6
36.37,40.19,12.64,7.4,25.7,53.4,542.4,62.44
114.29,27.5,36.21,6.39,33.1,89.4,395.0,106.69
24.17,20.47,16.76,6.37,18.1,78.7,706.6,51.03
59.06,20.76,19.07,6.5,24.9,81.4,661.4,69.48
22.48,44.05,17.47,6.89,18.3,48.8,1147.6,75.32
19.4,4.15,36.55,6.24,32.5,49.7,977.5,65.67
142.79,28.29,121.62,7.23,33.6,60.9,1387.0,202.62
91.81,19.29,51.4,5.56,23.0,67.9,389.0,103.87
65.81,123.2,75.69,6.38,21.1,73.7,277.7,147.6
59.89,48.42,31.29,6.52,20.6,79.2,895.0,96.21
26.84,11.05,22.72,6.71,32.2,82.4,201.3,37.68
87.65,38.76,97.49,6.05,28.6,31.5,1224.0,152.94
25.7,16.8,17.2,6.35,32.6,77.8,857.8,64.15
84.24,55.28,48.68,6.47,17.4,66.7,834.5,125.41
18.35,16.34,50.11,6.87,24.5,61.9,671.2,68.63
68.23,114.85,34.62,7.05,28.5,67.7,687.5,134.71
133.44,97.36,42.4,6.98,32.9,82.9,760.5,167.06
164.31,85.25,39.34,6.18,22.6,62.7,220.8,152.84
68.23,82.41,31.25,7.5,21.3,39.7,308.6,97.26
116.97,25.06,41.17,7.2,33.3,56.2,856.6,122.51
29.7,22.15,7.76,6.02,16.0,85.5,395.2,45.77
70.47,107.7,64.33,5.89,24.6,78.9,1212.4,161.9
171.68,102.34,15.08,6.13,24.2,42.2,556.8,158.47
74.5,61.89,23.21,6.4,17.9,72.8,327.3,92.14
89.67,22.69,136.04,7.2,22.9,45.4,505.8,140.89
141.23,70.72,37.45,7.06,29.5,50.9,664.2,157.21
128.32,65.56,52.52,7.2,22.3,58.1,245.9,137.85
83.24,88.85,67.61,6.04,21.2,56.5,384.2,120.56
52.48,31.6,19.72,6.69,30.6,31.8,621.0,76.9
67.18,96.47,74.26,6.07,34.8,76.4,603.6,138.33
20.5,61.46,4.14,5.72,30.6,80.8,1240.5,79.12
173.14,18.48,36.48,6.87,31.9,61.9,1296.2,147.87
32.21,10.52,8.17,5.79,33.8,40.4,451.4,50.14
156.46,52.71,70.53,6.84,31.0,44.9,361.1,161.95
145.79,55.49,55.53,6.8,34.6,37.6,1024.4,158.55
98.45,40.54,81.72,7.12,29.9,40.2,1246.0,159.31
42.99,9.37,21.25,5.78,28.2,82.6,1452.8,96.54
59.15,103.16,93.89,7.07,28.9,58.8,208.8,139.11
166.82,41.03,60.95,7.5,33.0,36.7,737.8,158.62
74.92,92.34,54.75,7.2,28.7,45.3,1154.2,151.0
106.86,82.66,104.48,7.0,30.2,87.0,1277.1,197.2
32.12,9.79,31.29,6.82,19.3,60.6,281.0,55.47
136.55,44.21,46.43,6.34,33.3,60.9,1084.8,152.63
84.69,74.65,21.86,6.96,23.9,61.5,575.6,108.05
48.17,20.97,17.26,6.95,18.2,36.7,297.0,56.96
145.44,34.94,34.23,6.76,31.0,88.2,835.8,138.09
108.65,68.85,72.4,7.09,22.1,35.1,405.6,142.13
78.81,3.64,8.74,6.4,18.7,72.0,1158.1,82.15
136.25,25.62,86.53,5.74,20.1,33.5,1163.6,164.09
31.28,14.05,27.86,6.62,15.7,56.6,1294.7,69.26
107.48,33.01,57.41,6.03,16.8,84.0,690.8,124.83
92.34,70.89,86.37,6.27,26.9,76.1,217.3,142.38
27.36,46.07,13.06,5.53,32.3,50.1,537.7,64.89
60.15,19.99,112.75,6.27,24.0,63.1,808.2,126.12
52.8,63.9,39.5,7.12,27.5,39.9,1102.2,108.64
114.97,64.36,22.47,6.59,31.2,87.4,696.7,130.64
96.83,30.43,28.85,5.52,22.1,72.5,896.9,114.01
71.99,26.29,14.42,6.44,28.1,52.5,881.5,96.62
69.4,22.69,21.41,6.08,22.0,49.1,414.5,61.71
184.88,21.38,59.94,6.46,27.9,44.3,1010.0,171.62
29.97,30.26,28.87,6.31,19.4,77.2,771.0,62.86
28.6,9.18,43.02,7.36,34.6,56.1,1250.3,86.78
53.51,5.8,14.99,5.58,16.5,49.8,1097.8,70.61
46.75,13.54,8.2,6.87,25.1,84.3,344.9,52.12
20.13,4.98,28.5,7.2,20.7,39.0,835.4,58.16
49.78,10.97,29.35,7.42,27.0,45.8,1113.2,84.26
45.28,22.16,30.76,5.86,23.6,50.7,313.1,60.93
63.63,25.16,28.61,6.56,21.1,45.6,1230.2,100.64
34.06,36.89,10.05,5.59,20.0,65.1,488.6,63.85
19.44,25.75,28.32,6.5,18.6,66.1,854.0,67.43
109.22,31.71,44.47,5.75,30.7,33.3,1422.7,145.47
121.56,53.95,54.18,7.18,19.4,38.7,942.7,140.07
119.99,37.16,50.35,5.73,30.5,41.9,751.3,132.71
103.74,57.71,27.75,6.53,24.7,34.2,208.8,103.38
53.78,66.47,39.85,6.54,16.4,37.5,373.4,98.42
65.04,80.07,63.39,7.44,18.3,44.4,952.3,139.13
144.73,35.5,95.27,6.81,32.9,50.7,842.0,167.02
87.78,60.52,58.6,6.08,27.1,77.5,673.0,129.83
40.82,7.78,16.6,5.98,18.7,43.1,1400.2,77.64
66.16,33.64,92.8,5.76,29.1,70.2,632.2,123.05
75.17,72.9,33.03,7.01,31.5,33.5,898.3,125.54
42.21,51.01,69.78,6.88,21.6,69.5,939.3,114.34
38.31,65.9,87.99,6.72,26.1,77.7,885.7,121.2
88.43,55.41,74.36,5.58,20.9,66.3,820.9,145.33
17.93,14.1,27.28,7.03,16.6,42.1,638.2,57.39
83.96,59.45,26.69,6.78,23.0,49.8,1381.4,131.54
81.18,81.56,91.56,7.43,30.0,78.3,786.0,159.32
124.23,26.42,32.05,6.67,24.2,55.9,887.0,125.81
34.49,5.89,26.62,6.11,23.1,45.3,1053.4,66.27
117.89,56.66,69.26,6.26,22.3,86.0,288.0,141.21
59.34,89.83,136.13,5.85,24.2,68.2,1215.7,173.8
113.38,49.87,99.75,6.95,21.4,78.3,866.3,153.25
68.16,22.46,49.98,6.92,27.2,31.5,1054.3,103.8
78.66,44.58,60.47,5.9,16.3,50.4,1203.6,132.9
79.73,55.6,62.47,5.82,31.1,57.5,1336.3,145.87
91.01,78.63,59.25,5.65,18.5,65.2,709.9,139.81
159.8,44.05,12.65,7.32,27.7,41.4,1254.9,151.08
39.99,14.44,45.37,5.97,24.0,59.9,536.5,69.19
43.67,128.53,88.6,6.19,30.5,71.1,1058.4,161.88
98.1,102.26,61.94,6.06,31.5,50.8,333.5,140.57
57.42,69.68,23.99,6.33,19.1,71.5,226.0,79.73
18.49,16.64,47.58,6.93,28.5,53.4,324.5,51.32
99.26,24.98,77.86,7.24,18.8,58.2,615.2,116.19
87.83,35.59,15.87,5.87,17.5,38.1,240.4,73.18
154.33,27.35,53.62,6.87,33.6,69.1,1019.6,153.59
82.85,24.83,21.23,6.21,18.3,43.5,611.5,91.73
21.98,30.22,63.5,7.46,19.6,79.7,1157.3,98.69
45.42,92.02,129.46,6.1,17.6,63.2,259.7,140.13
130.84,33.79,39.37,5.51,24.4,63.6,481.7,117.88
31.26,16.75,23.48,6.53,33.4,84.7,730.4,73.83
103.6,87.34,31.36,5.8,20.3,40.0,697.4,133.64
121.68,62.32,54.2,5.59,25.8,61.8,370.3,129.93
48.33,25.09,35.38,6.9,23.2,52.9,1492.4,102.37
178.57,61.95,51.38,6.96,21.7,88.0,569.8,164.54
51.67,51.58,39.95,6.42,26.4,77.6,1137.3,106.72
152.91,101.81,30.38,6.85,26.2,75.5,486.0,162.54
49.81,16.74,56.85,6.58,22.2,42.2,1341.2,112.71
55.29,47.41,99.6,6.76,32.0,44.2,704.1,122.07
96.46,43.32,39.62,6.69,16.1,31.8,1371.2,136.0
100.03,85.04,112.93,6.83,16.7,68.3,644.4,176.61
81.29,26.57,44.24,5.9,34.8,52.3,211.2,91.6
29.18,36.86,28.76,6.04,30.0,48.7,872.1,84.74
93.84,90.58,73.88,6.38,31.1,68.2,882.2,164.52
15.93,15.75,28.83,6.39,27.1,79.7,355.8,42.86
191.31,32.64,47.25,7.05,23.4,38.0,505.5,164.42
42.99,25.83,8.78,6.23,27.6,85.1,1218.5,83.48
70.88,80.54,41.58,5.83,16.9,32.1,247.8,118.74
124.45,41.58,62.37,6.0,30.2,35.7,836.4,136.02
35.85,45.3,52.95,5.93,25.8,80.3,889.5,110.85
74.93,91.46,94.82,6.96,34.1,59.6,1095.3,174.6
84.82,99.07,14.52,6.44,27.7,86.4,248.7,114.55
29.68,66.52,52.6,6.92,18.0,57.7,961.3,102.23
32.06,47.46,51.78,6.33,24.6,85.6,204.0,80.4
42.28,19.77,15.95,7.28,16.2,44.4,544.7,64.57
116.67,41.83,51.6,7.47,29.9,67.0,849.6,127.73
60.13,25.88,54.99,6.84,25.0,89.7,1384.7,119.89
37.54,48.37,44.19,7.23,22.4,52.6,364.6,77.24
70.81,103.03,113.66,6.52,34.4,30.1,420.1,166.12
29.54,24.97,63.69,7.37,33.8,33.8,1070.0,92.81
107.69,15.66,145.74,7.16,34.1,81.5,687.3,168.34
106.11,68.47,119.12,7.48,19.4,59.5,1010.4,180.64
66.41,130.53,58.76,6.75,29.6,62.2,1496.7,182.42
9.35,6.53,39.01,7.06,33.9,78.0,1482.9,83.55
85.64,83.28,98.28,6.59,26.4,78.7,659.8,160.17
63.24,15.63,24.53,6.02,19.3,58.6,855.1,76.87
74.4,31.4,32.5,6.21,31.4,81.5,1376.1,119.88
203.61,40.96,53.33,7.29,32.6,58.1,319.8,164.59
58.81,44.75,47.64,5.61,29.1,70.5,788.0,106.01
150.85,38.33,24.52,6.68,20.9,32.0,690.9,129.93
58.01,18.3,51.39,6.24,18.8,38.3,583.3,76.16
73.27,44.6,24.53,6.27,27.5,81.1,1492.5,121.77
87.53,46.66,65.21,7.27,24.7,48.8,1153.6,136.26
112.42,59.9,114.78,7.21,28.4,50.1,705.4,171.89
53.98,15.1,51.53,6.7,17.2,69.8,1277.7,101.89
38.6,37.28,35.92,6.05,17.7,65.6,836.6,81.91
32.67,6.7,17.24,6.45,22.3,34.9,1334.7,83.47
75.23,20.27,5.0,6.32,20.2,75.9,546.3,69.12
47.51,38.84,29.25,6.21,27.4,67.0,490.7,78.4
34.98,12.62,18.1,5.71,22.4,81.3,521.5,62.37
95.91,68.08,26.91,6.59,28.7,62.1,900.0,123.15
43.22,18.56,19.92,6.1,30.4,54.9,578.7,68.49
74.65,25.78,77.37,6.82,18.7,52.3,391.3,100.64
77.86,10.86,8.47,6.14,33.4,30.3,1493.0,98.91
141.08,41.58,101.24,6.36,30.7,32.4,1370.6,191.19
81.0,30.85,14.95,5.6,27.5,37.9,1025.5,105.4
36.67,5.2,31.32,7.49,33.2,85.8,1359.0,78.9
104.2,105.93,48.87,6.52,20.3,82.8,1416.1,177.32
55.66,12.27,82.57,5.55,23.4,59.8,1078.9,108.58
167.09,35.2,52.71,6.58,16.7,40.8,874.3,160.29
